# time, g
155.55,-0.0075703
155.55,-0.093738
155.55,-0.15671
155.55,0.0056862
155.55,0.025571
155.55,0.10511
155.55,0.11837
155.55,-0.044026
155.55,-0.050654
155.56,-0.13682
155.56,-0.14676
155.56,-0.070539
155.56,0.0090004
155.56,0.14488
155.56,0.038828
155.56,-0.10037
155.56,-0.16333
155.56,-0.063911
155.56,0.11505
155.56,0.26088
155.56,0.1946
155.56,0.095168
155.56,-0.15339
155.56,-0.2495
155.56,-0.25282
155.56,-0.19979
155.56,0.085225
155.56,0.31722
155.56,0.34374
155.57,0.13162
155.57,-0.18322
155.57,-0.38207
155.57,-0.34893
155.57,-0.080481
155.57,0.19129
155.57,0.28077
155.57,0.33048
155.57,0.035513
155.57,-0.16333
155.57,-0.22962
155.57,-0.25282
155.57,-0.017513
155.57,0.13162
155.57,0.15814
155.57,0.18797
155.57,0.0023721
155.57,-0.083795
155.57,-0.10037
155.57,-0.25282
155.58,-0.10037
155.58,0.0023721
155.58,0.081912
155.58,0.22443
155.58,0.14488
155.58,0.125
155.58,0.11174
155.58,-0.027452
155.58,-0.034079
155.58,-0.19647
155.58,-0.25281
155.58,-0.08379
155.58,0.0090068
155.58,0.22112
155.58,0.19129
155.58,0.062035
155.58,-0.10036
155.58,-0.20641
155.58,-0.12355
155.58,0.012325
155.59,0.05541
155.59,0.11506
155.59,0.15816
155.59,0.15816
155.59,0.10844
155.59,-0.14012
155.59,-0.276
155.59,-0.20309
155.59,0.015645
155.59,0.21782
155.59,0.2377
155.59,0.045474
155.59,-0.18651
155.59,-0.25611
155.59,-0.11692
155.59,0.038848
155.59,0.21451
155.59,0.24765
155.59,0.16148
155.59,-0.020804
155.6,-0.11028
155.6,-0.10697
155.6,0.018968
155.6,0.071995
155.6,0.15817
155.6,0.012341
155.6,-0.12685
155.6,-0.15005
155.6,-0.050625
155.6,0.0057154
155.6,0.062056
155.6,-0.0042258
155.6,-0.014168
155.6,-0.0042244
155.6,-0.087077
155.6,-0.040679
155.6,0.0024057
155.6,0.052118
155.6,0.091889
155.6,0.098517
155.61,-0.017477
155.61,-0.14341
155.61,-0.2097
155.61,-0.18981
155.61,-0.10364
155.61,0.095207
155.61,0.13498
155.61,0.16481
155.61,0.098523
155.61,-0.017471
155.61,-0.034041
155.61,-0.034041
155.61,-0.057239
155.61,-0.053924
155.61,-0.12021
155.61,-0.15998
155.61,-0.050608
155.61,0.0090469
155.61,0.085273
155.61,0.12836
155.62,0.11179
155.62,-0.027406
155.62,-0.093688
155.62,-0.20305
155.62,-0.1666
155.62,-0.073802
155.62,-0.10363
155.62,0.0057389
155.62,0.085279
155.62,0.16483
155.62,0.22117
155.62,-0.030714
155.62,-0.24613
155.62,-0.24282
155.62,-0.15665
155.62,0.13168
155.62,0.31728
155.62,0.3206
155.62,0.15489
155.62,-0.073793
155.63,-0.31241
155.63,-0.21961
155.63,-0.05722
155.63,0.14163
155.63,0.21123
155.63,0.1118
155.63,0.0024365
155.63,-0.13344
155.63,-0.13013
155.63,-0.06053
155.63,0.058779
155.63,0.17478
155.63,0.14163
155.63,0.022326
155.63,-0.043957
155.63,-0.14007
155.63,-0.077097
155.63,0.068726
155.63,0.052156
155.63,0.019015
155.64,-0.10361
155.64,-0.15
155.64,0.0057605
155.64,0.15822
155.64,0.11181
155.64,0.032275
155.64,-0.040635
155.64,-0.1036
155.64,-0.15663
155.64,-0.077089
155.64,0.10188
155.64,0.15491
155.64,0.18805
155.64,-0.073772
155.64,-0.16988
155.64,-0.20965
155.64,-0.053885
155.64,0.23777
155.64,0.33056
155.64,0.22783
155.65,-0.0074849
155.65,-0.37204
155.65,-0.41844
155.65,-0.30907
155.65,-0.033996
155.65,0.18475
155.65,0.20463
155.65,0.13834
155.65,-0.027365
155.65,-0.18644
155.65,-0.16324
155.65,-0.050562
155.65,-0.024048
155.65,0.14166
155.65,0.16818
155.65,0.17812
155.65,0.18144
155.65,-0.070443
155.65,-0.20301
155.65,-0.096955
155.66,-0.10358
155.66,0.0057845
155.66,0.042241
155.66,0.0024716
155.66,0.10852
155.66,0.11847
155.66,0.0057876
155.66,0.0057881
155.66,-0.203
155.66,-0.27923
155.66,-0.073749
155.66,-0.017408
155.66,0.23447
155.66,0.29082
155.66,0.1251
155.66,0.015736
155.66,-0.13671
155.66,-0.17648
155.66,0.002481
155.66,0.052194
155.67,0.098592
155.67,0.10191
155.67,0.0057975
155.67,-0.093626
155.67,-0.093625
155.67,-0.18973
155.67,-0.15659
155.67,-0.047226
155.67,0.015744
155.67,0.24443
155.67,0.18809
155.67,0.15495
155.67,0.078715
155.67,-0.086991
155.67,-0.12345
155.67,-0.10025
155.67,-0.053848
155.67,-0.033963
155.67,-0.13007
155.67,-0.09693
155.68,0.03895
155.68,0.18147
155.68,0.24112
155.68,0.20798
155.68,-0.017388
155.68,-0.24938
155.68,-0.31566
155.68,-0.29909
155.68,-0.0008148
155.68,0.15164
155.68,0.21793
155.68,0.21793
155.68,0.15165
155.68,0.068785
155.68,0.068786
155.68,-0.09692
155.68,-0.18309
155.68,-0.20629
155.68,-0.15326
155.68,-0.00080803
155.69,0.10193
155.69,0.11519
155.69,0.12182
155.69,0.0025087
155.69,-0.030632
155.69,0.0025099
155.69,-0.00080365
155.69,-0.063772
155.69,-0.053829
155.69,-0.020687
155.69,0.11188
155.69,0.16491
155.69,0.1616
155.69,0.019086
155.69,-0.12674
155.69,-0.20627
155.69,-0.14662
155.69,0.01246
155.69,0.0091461
155.69,0.098628
155.7,0.098629
155.7,0.0025198
155.7,-0.086961
155.7,-0.086961
155.7,-0.096902
155.7,0.092004
155.7,0.20801
155.7,0.17818
155.7,0.035665
155.7,-0.17312
155.7,-0.24603
155.7,-0.073699
155.7,0.098637
155.7,0.16824
155.7,0.15167
155.7,-0.033927
155.7,-0.10684
155.7,-0.10021
155.7,0.0025302
155.7,0.055557
155.71,0.052243
155.71,-0.020667
155.71,0.009161
155.71,0.0058475
155.71,0.10527
155.71,0.055561
155.71,0.0025352
155.71,-0.083632
155.71,-0.13003
155.71,-0.080316
155.71,0.0091658
155.71,0.0058523
155.71,0.098649
155.71,0.10528
155.71,0.072137
155.71,0.019111
155.71,-0.053799
155.71,-0.073683
155.71,0.015799
155.71,0.15169
155.72,0.2246
155.72,-0.0073981
155.72,-0.13333
155.72,-0.24601
155.72,-0.22944
155.72,0.095343
155.72,0.21797
155.72,0.27763
155.72,0.20141
155.72,-0.1035
155.72,-0.16316
155.72,-0.20293
155.72,-0.16647
155.72,0.1318
155.72,0.18815
155.72,0.20804
155.72,0.11855
155.72,-0.13995
155.72,-0.15984
155.72,-0.10681
155.73,-0.037214
155.73,0.098667
155.73,0.045641
155.73,-0.010699
155.73,-0.023954
155.73,-0.073666
155.73,-0.03721
155.73,-0.017324
155.73,-0.027266
155.73,0.019132
155.73,0.062217
155.73,0.07216
155.73,0.042333
155.73,0.0025641
155.73,-0.12006
155.73,-0.21285
155.73,-0.14326
155.73,0.058907
155.73,0.22131
155.73,0.29091
155.74,0.15834
155.74,-0.027258
155.74,-0.20954
155.74,-0.2493
155.74,-0.15982
155.74,0.0058857
155.74,0.092054
155.74,0.16497
155.74,0.1252
155.74,0.10863
155.74,-0.05708
155.74,-0.12005
155.74,-0.15319
155.74,-0.11673
155.74,0.10863
155.74,0.11857
155.74,0.16498
155.74,0.022464
155.74,-0.27912
155.74,-0.26586
155.75,-0.21615
155.75,0.078806
155.75,0.36715
155.75,0.28429
155.75,0.082122
155.75,-0.20952
155.75,-0.33877
155.75,-0.14655
155.75,0.13847
155.75,0.31081
155.75,0.31412
155.75,0.075499
155.75,-0.18632
155.75,-0.26254
155.75,-0.14986
155.75,0.035731
155.75,0.11196
155.75,0.13516
155.75,-0.0073505
155.75,-0.11672
155.76,-0.1134
155.76,-0.093516
155.76,0.0059085
155.76,0.042365
155.76,0.15174
155.76,0.14179
155.76,-0.0040314
155.76,-0.11008
155.76,-0.14985
155.76,-0.017286
155.76,0.12191
155.76,0.12854
155.76,0.11197
155.76,0.012543
155.76,-0.093508
155.76,-0.12665
155.76,-0.11008
155.76,-0.10345
155.76,-0.020595
155.76,0.052317
155.77,0.032433
155.77,0.10534
155.77,0.10534
155.77,0.058948
155.77,0.058948
155.77,-0.11007
155.77,-0.15647
155.77,-0.096814
155.77,-0.00070369
155.77,0.21804
155.77,0.17827
155.77,0.16833
155.77,0.012555
155.77,-0.20618
155.77,-0.20286
155.77,-0.18961
155.77,-0.03384
155.77,0.092098
155.77,0.1153
155.77,0.15508
155.78,0.10536
155.78,-0.030523
155.78,-0.10343
155.78,-0.11006
155.78,-0.14983
155.78,0.0092491
155.78,0.15177
155.78,0.21473
155.78,0.27108
155.78,0.039079
155.78,-0.15645
155.78,-0.15977
155.78,-0.13657
155.78,0.072223
155.78,0.15177
155.78,0.088794
155.78,0.092109
155.78,0.0059423
155.78,-0.10674
155.78,-0.020569
155.79,-0.063653
155.79,-0.033825
155.79,-0.013939
155.79,-0.057022
155.79,0.035774
