0.006774,-2.7944
0.009402,-6.6269
0.01203,5.8802
0.014658,8.3705
0.017286,-4.4493
0.019914,-4.9601
0.022542,8.1131
0.02517,6.2325
0.027798,-6.223
0.030426,-2.7152
0.033054,9.6493
0.035682,3.7026
0.03831,-7.2485
0.040938,-0.074436
0.043566,10.279
0.046194,0.94703
0.048822,-7.4543
0.05145,2.7722
0.054078,9.9581
0.056706,-1.7333
0.059334,-6.7813
0.061962,5.4605
0.06459,8.6516
0.067218,-4.1247
0.069846,-5.2689
0.072474,7.8043
0.075102,6.6166
0.07773,-5.9934
0.080358,-3.1032
0.082986,9.4632
0.085614,4.1223
0.088242,-7.1257
0.09087,-0.49411
0.093499,10.247
0.096127,1.3627
0.098755,-7.4741
0.10138,2.3288
0.10401,10.069
0.10664,-1.3335
0.10927,-6.9396
0.11189,5.0646
0.11452,8.9208
0.11715,-3.7763
0.11978,-5.5262
0.12241,7.4915
0.12503,6.961
0.12766,-5.7559
0.13029,-3.4714
0.13292,9.2732
0.13555,4.5142
0.13817,-7.003
0.1408,-0.92566
0.14343,10.184
0.14606,1.7824
0.14869,-7.4781
0.15131,1.9052
0.15394,10.16
0.15657,-0.92962
0.1592,-7.0743
0.16183,4.6726
0.16445,9.1425
0.16708,-3.4397
0.16971,-5.7994
0.17234,7.1629
0.17497,7.3055
0.1776,-5.5064
0.18022,-3.8119
0.18285,9.0475
0.18548,4.9062
0.18811,-6.8644
0.19074,-1.3176
0.19336,10.093
0.19599,2.1981
0.19862,-7.4741
0.20125,1.4657
0.20388,10.227
0.2065,-0.5337
0.20913,-7.1851
0.21176,4.2529
0.21439,9.3444
0.21702,-3.0913
0.21964,-6.033
0.22227,6.8185
0.2249,7.6301
0.22753,-5.2214
0.23016,-4.1682
0.23278,8.7902
0.23541,5.314
0.23804,-6.7021
0.24067,-1.7215
0.2433,9.9937
0.24592,2.6416
0.24855,-7.4425
0.25118,1.0104
0.25381,10.275
0.25644,-0.090273
0.25906,-7.296
0.26169,3.8135
0.26432,9.5464
0.26695,-2.6994
0.26958,-6.2745
0.2722,6.4384
0.27483,7.9627
0.27746,-4.9244
0.28009,-4.5285
0.28272,8.5289
0.28534,5.7297
0.28797,-6.5041
0.2906,-2.1451
0.29323,9.8631
0.29586,3.081
0.29848,-7.3712
0.30111,0.55507
0.30374,10.31
0.30637,0.34524
0.309,-7.3791
0.31162,3.3542
0.31425,9.7245
0.31688,-2.2876
0.31951,-6.5041
0.32214,6.0187
0.32476,8.2794
0.32739,-4.5879
0.33002,-4.8492
0.33265,8.22
0.33528,6.1336
0.3379,-6.2864
0.34053,-2.5687
0.34316,9.7087
0.34579,3.5245
0.34842,-7.2841
0.35104,0.095808
0.35367,10.31
0.3563,0.79658
0.35893,-7.4464
0.36156,2.891
0.36418,9.8829
0.36681,-1.8917
0.36944,-6.6902
0.37207,5.5951
0.3747,8.5764
0.37732,-4.2395
0.37995,-5.1818
0.38258,7.9033
0.38521,6.5176
0.38784,-6.0528
0.39046,-2.9805
0.39309,9.5028
0.39572,3.9718
0.39835,-7.1851
0.40098,-0.35158
0.4036,10.267
0.40623,1.2598
0.40886,-7.4741
0.41149,2.4238
0.41412,10.025
0.41674,-1.4483
0.41937,-6.8763
0.422,5.1952
0.42463,8.8416
0.42726,-3.895
0.42988,-5.4787
0.43251,7.5628
0.43514,6.8858
0.43777,-5.8113
0.4404,-3.3487
0.44302,9.3088
0.44565,4.4113
0.44828,-7.0584
0.45091,-0.79501
0.45354,10.231
0.45616,1.6874
0.45879,-7.486
0.46142,1.9725
0.46405,10.12
0.46668,-1.0365
0.4693,-7.0149
0.47193,4.7795
0.47456,9.0871
